person_id,person_name,firm_name
105342,Lisa Sorg,Visionaries Club
105475,Holger Witte,Vorwerk Ventures
109709,Christian Hager,Fram Venture AS
110274,Sean Tai,Fuel Ventures
107853,Grant Gittlin,MediaLink
114782,Roberto Ricci,Passion Capital
118196,Joey David Ye,True Global Ventures
108283,Anay Shah,rali_cap
104048,Marcus Marques,Bossanova Investimentos
104054,Ricardo Miranda,Bossanova Investimentos
116792,Gerry Paez,New Stack Ventures
129705,Herb Siegel,Sweater Ventures
108192,Andrew Webster,Horseplay Ventures
130067,Akebono Nakamura,FinSight Ventures
130707,Arthur O'Keefe,Scale-Up Ventures
144087,Uelen Paulo,Carbon Capital
105354,J.D. Englehart,In-Q-Tel
108425,Lukas Biewald,
111265,Pieterjan Bouten,
108431,Laszlo Bock,
106521,Frederic Kerrest,
125641,Vincent-Alexander Pistor,42CAP
103548,Mads Hansen,Dreamcraft
130704,Ana Beatriz de Azevedo Rezende,Scale-Up Ventures
133096,Auguste Fagniez,Fusion Fund
138528,Daniel Mattos,Across Capital Partners
138529,Felipe Warwick Parker Maia,Across Capital Partners
113898,Wanjiru Chabeda,Join Capital
114200,Rei Tran,Forum Ventures
114209,Steph Jones,Forum Ventures
105459,Lily Shaw,OMERS Ventures
109972,David Moison,
109951,Hilmar Veigar Petursson,
109807,Jan Dzulko,
109636,Ali Omar,
109391,Alicia Navarro,
108660,Grant Miller,
108450,Tyler Scott Ward,
108449,Jack Chou,
108442,KV Rao,
108429,Mohit Garg,
108428,Will Graylin,
108426,Andreas Ehn,
108424,Larry Gadea,
108420,Marc Lasry,
108126,Mikhail Seregine,
106120,Koichiro Yoshida,
108323,Jett McCandless,
111536,Peter Sterky,
110271,Saravana Kumar,
111740,Joanne Bradford,
111768,Urmas Purde,
111787,Adam Michalski,
112358,Paul Friday,
110208,Viveka Ekberg,
110965,Yoni Assia,
111404,Beat Schillig,
111408,Benjamin Bak,
111409,Benjamin Guenther,
111424,Bjorn Kolbmuller,
111438,Andreas Bodczek,
110315,Mojtaba Akbari,
108205,Curtis Lee,
108369,Tien Tzuo,
110652,Edgard Corona,
110812,Benny Shneider,
174,Robert Pollak,SV Angel
2904,Dmitry Alimov,Frontier Ventures
4507,Matt Bornstein,Andreessen Horowitz
4417,Rory O'Driscoll,Scale Venture Partners
4351,Bernard Dalle,Index Ventures
119,Wen Hsieh,Matter Venture Partners
2280,Brian Pokorny,SV Angel
117243,Justin Saslaw,Ribbit Capital
122504,Michael Murphy,Bain Capital
154384,Chenhua Ding,B Capital Group
114831,Max Rimpel,General Catalyst
70358,Wesley Friedman,8VC
126511,Amin Mirzadegan,Founders Fund
166535,Shangda Xu,Andreessen Horowitz
122464,Komi Kyu,Bain Capital
154387,Tyron Deng,B Capital Group
114512,Kayla Kavanaugh,Afore Capital
114841,Sam Rosen,General Catalyst
171872,Antonia Heiss,Battery Ventures
78264,Dave Mueller,Intel Capital
170683,Peter Doyle,Accel
172123,Megan Larmann,Battery Ventures
156701,Kevin Chen,8VC
115167,Venkat Tadanki,Anvaya Ventures
108176,Gans Subramaniam,Hourglass Venture Partners
6264,Lior Simon,Cyberstarts VC
5780,Robert Keith,Salesforce Ventures
7645,Patrick Meenan,Arthur Ventures
156706,Coen Armstrong,8VC
156704,Justin Rose,8VC
110244,Nathalie Gaveau,Lead Edge Capital
14932,Roland Manger,Earlybird Venture Capital
3788,Alex Katz,ff Venture Capital
68855,Steven Ji,Sequoia Capital China
13574,Villi Iltchev,Two Sigma Ventures
6704,Allison Kern,Morro Ventures
3795,Andy Kangpan,Two Sigma Ventures
78315,Claudine Emeott,Salesforce Ventures
101491,John Raguin,F-Prime Capital Partners
83965,Vinay Iyengar,Foundation Capital
101489,Matt Castellini,Alumni Ventures Group
1591,Pankaj Shah,Sparrows
173787,Catherine Shin,Altos Ventures
78962,Haomiao Huang,Matter Venture Partners
102785,Collin Gutman,SaaS Venture Capital
97918,Lawrence Jen,Anderson Angels
84133,Jake Reynolds,TCV
3995,Katie Schwartz Thiry,Salesforce Ventures
137818,Matthias Baumann,Blue Future Partners
137679,Scott Dubin,ff Venture Capital
105727,Wilken Engelbracht,Cusp Capital Partners
133069,Jared Winegrad,FINTOP Capital
106205,Sarah Pu,Wisemont Capital
131802,George Chapipis,CVX Ventures
106265,Ryan Kruizenga,Arthur Ventures
111599,Frederic Halley,Sonorcap
141579,Mark Koulogeorge,MK Capital
133070,Chris Haley,FINTOP Capital
111302,Larsen Jensen,Harpoon
111295,William Allen,Harpoon
133208,Jim McKelvey,FINTOP Capital
111110,Itay Rand,10D
111100,Barbry McGann,Workday Ventures
110696,Akshay Oberai,Unanimous Capital
159610,Mathieu Viallard,Axeleo Capital
133210,John Philpott,FINTOP Capital
122542,Mike Hill,Bombora
106638,Sean Koffel,Watchfire Ventures
133212,Joe Maxwell,FINTOP Capital
84313,Amol Helekar,TCV
133211,"Rick Holton, Jr.",FINTOP Capital
143339,Jairo Andrés Escobar,Opera Ventures
143340,Diego Alonso,Opera Ventures
108184,Oskar Stachowiak,the Untitled Ventures
108185,Igor Lutz,the Untitled Ventures
4509,Alon Lifshitz,Hanaco Ventures
109325,Jared Smith,Ankona Capital
109324,Newth Morris,Ankona Capital
109322,Josh Harmsen,Ankona Capital
109095,Max Meister,Serpentine Ventures
146803,Kelauni Jasmyn,Black Tech Nation Ventures
159609,Eric Burdier,Axeleo Capital
103987,Rana Yared,Balderton Capital
108435,Alex Menn,Begin Capital
103436,Katelyn Johnson,American Family Ventures
134105,TD Lowe,42Phi Ventures
128039,Cristina Ventura,White Star Capital
117303,Krishnan Neelakantan,Ankur Capital
113529,Kristian Blaszczynski,Morpheus Ventures
131467,Tara Reeves,Eurazeo
138310,Karl Thomas,3 Points Rising Ventures
138309,Ed Engler,3 Points Rising Ventures
137997,David VanEgmond,Bettor Capital
105394,Mark McLaughlin,Alkeon Capital
3472,Abhi Arunachalam,Alkeon Capital
114508,Camila Noordeloos,Grand Ventures
78745,Ainhoa Maiz,Section 32
125528,Georg Ell,Craft Ventures
18404,Pramod Dabir,42Phi Ventures
134200,Jayesh Patel,42Phi Ventures
127905,Justin Dyer,AWM Capital
84255,Amy Bohutinsky,TCV
128624,Maria Rotilu,Octopus Ventures
128625,Ben Newsome,Octopus Ventures
128790,Edward Keelan,Octopus Ventures
128805,Jo Oliver,Octopus Ventures
128920,Vincent Pineau,Inovexus
129356,Marjorie Vigne,Breega
133247,Yichen Jin,rocketship.vc
130599,Jules Miller,Mindset Ventures
130775,Adrian Rickett,Conviction VC
130778,David Alprovich,Conviction VC
130779,Greg Bennett,Conviction VC
133068,Brittani Roberts,FINTOP Capital
133060,Max Haskin,FINTOP Capital
132489,Jeff Chowdhry,Concept Ventures
132488,Jair Paula Jr,Concept Ventures
131942,Sandra Viig Seitzberg,CVX Ventures
131941,Claus Hoffmann,CVX Ventures
131203,Alexandre Dahan,Jerusalem Venture Partners (JVP)
131940,Martin Kjær Hansen,CVX Ventures
131939,Jens Erik Nissen,CVX Ventures
131798,Niclas Ingemann Larsen,CVX Ventures
131800,Jeppe Fjord Skovbon,CVX Ventures
131801,Emil Klixbull Have,CVX Ventures
131803,Erika Gregersen,CVX Ventures
131804,Bengt Sangberg,CVX Ventures
131806,Malene Goddard Nielsen,CVX Ventures
131807,Peter Soerensen,CVX Ventures
131808,Allan Pedersen,CVX Ventures
131810,Ole Lind Terkelsen,CVX Ventures
131811,Eskild Ebbesen,CVX Ventures
131812,Vincent Schulin,CVX Ventures
131813,Na Jamie Zhang,CVX Ventures
131814,Line Klit Olsen,CVX Ventures
131815,Peter Dalgas,CVX Ventures
131927,Bjarne Poulsen,CVX Ventures
131928,Per Baltsen,CVX Ventures
131929,Anders Duus Østergaard,CVX Ventures
131930,Flemming Borreskov,CVX Ventures
131932,Lars Peter Ilsø Larsen,CVX Ventures
131935,Andreas Slavensky,CVX Ventures
131936,Arne From,CVX Ventures
131937,Helle Vang Andersen,CVX Ventures
131938,Michael Timmo Johansen,CVX Ventures
164189,Takuya Hosomura,Salesforce Ventures
164180,Ken Asada,Salesforce Ventures
90276,Jim Lockheed,JetBlue Technology Ventures
96613,Christian Noske,NGP Capital
97269,Markus Gleim,Northzone
97270,Hans Otterling,Northzone
102386,Benedikt Kronberger,btov Partners
102580,Guy Ward Thomas,DN Capital
157556,Deanna Dong,MKT1 Capital
157555,Eric MacColl,MKT1 Capital
156759,Philip Reynolds,Anamcara Capital
103914,Marcel Stolk,FORWARD.one
104347,Matt Hanson,Blu Venture Investors
104584,Alex Nwaka,Touchdown Ventures
105036,Nils Root,Drive Capital
105350,Sahar Meghani,Visionaries Club
105392,Kyang Yung,INKEF Capital
105423,Will Dufton,OMERS Ventures
105424,Pedro Ribeiro Santos,Armilar Venture Partners
106662,Stephane Gantchev,LAUNCHub Ventures
147552,Oshiomah Richard Odior,Evening Fund
107307,Fanni Fan,Industry Ventures
147510,Stephen Malinak,Ulu Ventures
107732,Ander Michelena,All Iron Ventures
108091,Natasha Katoni,Amplify Partners
108173,Evan Louie,Hourglass Venture Partners
146814,Sean Sebastian,Black Tech Nation Ventures
146778,Søren Kirketerp,Bjergegaard & Co.
144710,Mario Fleck,AcNext Capital
144711,Giancarlo Berry,AcNext Capital
144712,André Cruz,AcNext Capital
144714,Carlos Pedranzini,AcNext Capital
144715,Francisco Ribeiro,AcNext Capital
144667,Henrique Ferreira,DGF Investimentos
144253,Seung Beom Kim,HiPartners Capital&Work
109306,Steve Gibson,Element Ventures
61562,Yoshihiro Kohara,Sozo Ventures
110687,Baptiste Cota,Leadblock Partners
110727,Hristo Hristov,Eleven Ventures (Bulgaria)
111304,Jimmy Yun,Harpoon
111306,Jeff Torrance,Harpoon
111308,Chris O'Connor,Harpoon
111309,Austin Hays,Harpoon
111312,Alexa M. Monti,Harpoon
111345,Christopher Tsai,Pioneer Fund
111675,Jamie Lewis,Rain Capital
113134,Nathan Ho,Dorm Room Fund
28619,Evan Markiles,Morpheus Ventures
140284,Milan Griffes,Lionheart Ventures
114346,Taylor Black,Forum Ventures
114347,Matthew Hooper,Forum Ventures
114349,David Fischer,HV Capital
114759,Renee Niemi,Mighty Capital
114765,Gopal Munusamy,Mighty Capital
139161,Sander van Woerden,Lexar Partners
139160,Max van de Blaak,Lexar Partners
115802,Ian Wyatt,BDC Venture Capital
137996,Jake Kleiner,Bettor Capital
78350,Mike Marg,Craft Ventures
119156,Aman Ghei,Finch Capital
119320,Georgie Turner,Tidal Ventures
137570,Conor Webb,ff Venture Capital
79185,Steve Reale,Ulu Ventures
80994,Ben Steven,Momenta Ventures
120556,Usman Rabbani,Brighton Park Capital
120604,David Shannon,Assembly Capital Partners
120605,Michael Baptista,Assembly Capital Partners
137138,Andy Lefkarites,H.I.G. Capital
137091,Lawrence Ham,Anderson Angels
122165,Niccolo Pantucci,Beast Ventures
114627,Nandini Agarwal,ff Venture Capital
176048,Mayowa Ogunmola,ICONIQ Capital
3588,Gibb Witham,Paladin Capital Group
84358,Colby Gilbert,TCV
101541,Betsy Mulé,F-Prime Capital Partners
102201,Edwin Meyers,Carao Ventures
102368,Benjamin Dobbrick,btov Partners
102791,Katharina Gomes,Technologiegründerfonds Sachsen (TGFS)
102810,Martin Liebsch,Technologiegründerfonds Sachsen (TGFS)
103513,Kiyan Yazdi,Mucker Capital
103989,Stuart Nagae,Vulcan Capital
104136,Flavio Garcia,Bossanova Investimentos
104164,Alastair Moore,Par Equity
105353,Damian Zaker,btov Partners
105391,Payam Vadi,Alkeon Capital
105397,Andrew C. K.,Alkeon Capital
105473,Constantin Koenigsegg-Aulendorf,Vorwerk Ventures
105474,Katharina Neuhaus,Vorwerk Ventures
105479,Peter Schmetz,Vorwerk Ventures
105615,Hannah McQuaid,PruVen Capital
105763,Kelly McCray,Cascade Seed Fund
105891,Andrej Steinberg,Calm/Storm Ventures
106249,Patrick Guerra,NEVA SGR
106307,Cat McDonald,Albion VC
106322,Paul Lehair,Albion VC
107517,David Heath,Bombas
109304,Meera Bissoondeeal,Element Ventures
109599,Darius Matuliauskas,Billo
110695,Mark Mackenzie,Barclay Ventures
112328,Natarajan Subbiah,Operator Stack
112664,Dor Fledel,Openview Venture Partners
113689,ROY LU,Morpheus Ventures
113825,Irfan Malik,SkyBridge 20 Ventures
114214,Theron McCollough,Forum Ventures
114479,Scott H. Edmonds,Forum Ventures
116371,Joanne Smith,Business Growth Fund
117266,Nidhi Jain,Berkeley Angel Network
117665,Eric Mattson,Alliance of Angels
117935,David D'Souza,Alliance of Angels
118658,Shinichiro Hori,Z Venture Capital
120546,Nicole Schreiber,Brighton Park Capital
122447,Robin Franken,BOM Brabant Ventures
126228,Ash Phillips,Ada Ventures
128788,Conor Scanlan,Octopus Ventures
128811,Saranyah Douse,Octopus Ventures
130773,Charlie Coleman,Conviction VC
130777,Jeremy Middleton,Conviction VC
131799,Anton Herborg,CVX Ventures
131805,Anders Larsen,CVX Ventures
131809,Oscar Thybo,CVX Ventures
131818,Karan Gupta,Helion Venture Partners
132347,Ari-Pekka Salovaara,Spintop Ventures
132346,Maik Stange,Spintop Ventures
133246,Shawn Welch,FINTOP Capital
135636,Andre Martins,Babel Ventures
137556,Szymon Pawica,ff Venture Capital
137962,Zeynep Yavuz,Visionaries Club
137960,Justus Hagebölling,Visionaries Club
137959,Laura Pollmann,Visionaries Club
137957,C. Noah Schneiders,Visionaries Club
139163,Quirijn de Jonge,Lexar Partners
140252,Yash Doshi,Duro Ventures
141808,Sarah Ramos,Base10 (Base10 Partners) 
143337,Gabriel Marques,Brasil Venture Debt
144503,Rob Schnitzler,Parceiro Ventures
144664,Daniel Menache,DGF Investimentos
145402,Sam Stone,MassMutual Ventures
146071,Matt Schweickert,Composite Ventures
164164,Jess Bartos,Salesforce Ventures
164183,Samuel Ackah-Yensu,Salesforce Ventures
165215,Sanchit Dhote,Outward VC
3907,Moo Natavudh Pungcharoenpong,500 Global
172919,Greg Kotchick,SineWave Ventures
100729,Richard Gu,March Capital
137995,Peter Heneghan,Bettor Capital
137680,Łukasz Trojan,ff Venture Capital
106625,Brandon Leonardo,
146802,Katelyn Perryman,Black Tech Nation Ventures
126606,Annie Ripp,BBG Ventures
104052,Felix von Laffert,Coparion
142169,Patrick Tucci,Vsquared Ventures
137808,George C.,ff Venture Capital
151861,Daniel Chesley,Work-Bench
137695,Maciej Dąbrowski,ff Venture Capital
107544,Ash Cleary,LDV Capital
113179,Stefan Blaszczynski,Morpheus Ventures
103750,Duc Nguyen,White Star Capital
137557,Karolina Bajorek,ff Venture Capital
143329,Bruno Carvalho,Brasil Venture Debt
105386,Kunal Singhania,INKEF Capital
132483,Seyon Indran,Concept Ventures
132490,Anrea Munsamy,Concept Ventures
133059,Richard Brereton III,FINTOP Capital
133067,Cooper Winrich,FINTOP Capital
130776,Olivia Rochford,Conviction VC
130774,Tanvi Singla,Conviction VC
114513,Ron Lewis,Grand Ventures
110689,Carla PUEL,Leadblock Partners
128831,Jebran Raashed,Octopus Ventures
128822,Constanza Díaz,Octopus Ventures
128817,Luisa Alix Orsini,Octopus Ventures
128802,Chloe Allan,Octopus Ventures
128739,Nitisha Bansal,Matrix Partners India
128628,Lucy Clarke,Octopus Ventures
128028,Siddharth Shah,Malpani Ventures
127945,Liam Gerken,Golden Section Ventures
127817,Justin Qiu,Golden Section Ventures
175142,Robert Wesley,Cameron Ventures
139162,Sanjay Birjmohan,Lexar Partners
144251,Ilmo Caldas,HiPartners Capital&Work
104609,Shana Hudes,Iris Capital
176033,Bemnet Zewdie,Amity Ventures
103967,Charlie Jalali Farhani,Balderton Capital
185102,Alex Agureev,Northzone
78309,Maya Matthews,March Capital
109094,Mao Heng,Serpentine Ventures
102625,Gerome Vanherf,Noshaq
109321,Matt Doka,Operator Stack
106098,Florian Douetteau,
106075,Baron Davis,
111717,Adam Pisoni,
110938,Maikel Lobbezoo,
110893,Fernando Gadotti,
110871,Phil McGriskin,
110446,Miguel Mc Allister,
109856,Jacob De Geer,
109792,Jérôme Le Feuvre,
109515,Dirk Hoke,
84332,Caroline Chen,
106632,Parker Harris,
106398,Bhavin Turakhia,
131210,Shai Schiller,
3958,Jayaram Bhat,Shasta Ventures
18235,Chian Gong,Reach Capital
13154,Pierre Gaubil,The Refiners
4274,Kenneth Ballenegger,Oyster Ventures
6000,Kim-Mai Cutler,Initialized Capital
70831,Allison Pickens,The New Normal Fund
1259,Gus Tai,Trinity Ventures
406,Dave Eisenberg,Zigg Capital
4817,Joe Apprendi,Revel Partners
88886,Sami Ahmad,B Capital Group
3116,Brett Berson,First Round Capital
79083,Jill Carlson,Slow Ventures
61924,Prem Bodagala,Red Cedar Ventures
15457,David Selverian,Moralis Capital
13185,Jean-Eudes QUEFFELEC,
15906,Keyan Li,
676,Geoff Ralston,Y Combinator
46645,David Ventzel,Overkill Ventures
507,Samir Kaji,First Republic Bank
277,Cindy Bi,CapitalX
92561,Brandon Parkes,Gaingels
64567,Miles Lasater,Purpose Built Ventures
64478,Austin  Smith,Coughdrop Capital
336,John Danner,Dunce Capital
696,David Teten,HOF Capital
13274,Kelby Price,Keyhorse Capital
601,Charles Seely,Hoxton Ventures
608,Jim White,Sutter Hill Ventures
642,Rich Grant,Touchdown Ventures
666,Mario Martinez II,MRTNZ Ventures
81049,Jason Corsello,Acadian Ventures
102196,Mariano Mayer,Newtopia VC
40245,Mada Seghete,XFactor Ventures
40345,Nanxi Liu,XFactor Ventures
45198,Larry Ellison,Oracle
105852,Paul Irving,GTMFund
1278,Vineet Mehta,DFJ
105359,Alexandra Piedrahita,QED Investors
40378,Allison Kopf,XFactor Ventures
3548,Ben Wiener,
91922,David Mortamais,MAVA Ventures
109181,Todd Breeden,Tuhaye Venture Partners
106127,Andreas Calabrese,Tampa Bay Ventures
16484,Tal Tsfany,Tal Tsfany
104654,Christophe Raynaud,ISAI
104648,Thierry Vandewalle,ISAI
80197,Daniel Rogers,LongJump VC
80198,Tim Grace,LongJump VC
80199,Garry Cooper,LongJump VC
147617,Abayomi Awobokun,Orbit54
90255,Kalsoom Lakhani,I2I Ventures
90290,Brett Goldstein,Launch House Ventures
91489,Amnon Shoham,Cedar Fund
66918,Voja Lalich,StartLabs
64474,Lee Bouyea,FreshTracks Capital
64025,Tihan  Seale	,Splash Capital
62857,Christian Lawless,Conversion Capital
91605,Brooks Gibbins,FinTech Collective
56454,Matthew Taylor,MTT Ventures
91830,Luke Page,RTP Ventures
91859,Dimitri Boguslavsky,RTP Seed
114461,Max Bonjean,Oxford Angel Fund
100512,Marcello Gonçalves,DOMO Invest
86320,Jackson Bubala,Motivate Ventures
15237,Cliff Boro,Entry Ventures Group
104645,William Vermont,ISAI
98086,Sebastián Fernández-Medrano,Samaipata
95260,Rezso Szabo,Illuminate Financial Management
95191,Alexander Ross,Illuminate Financial Management
30374,Brian Rosenzweig,Joule Ventures
30706,Scott Schwarzhoff,Unusual Ventures
75325,Tony Olivito,Comeback Capital
78106,Tony Liu,Costanoa Ventures
78744,Alexandre (Alex) Lazarow,Cathay Innovation
109448,Daniel Kennedy,Operator Stack
111047,Nick Seshadri,Waybury Capital
91832,Charles Bonello,RTP Ventures
118089,Rudy Lim,Blockchain Founders Fund
91667,Caroline Casson,Vitalize Venture Group
127849,Pieter Kemps,Peak XV Partners (formerly Sequoia Capital India & SEA)
64029,Charlie  Ansanelli	,Rockstack Capital
129487,Erin James Collard,Conversion Capital
129917,Thomas Falk,Revel Partners
130028,Thomas Servatius,Revel Partners
130029,Kevin McGurn,Revel Partners
78196,Ryan Larcom,High Alpha
81443,Hannah Konitshek,Polymath Capital Partners
147619,Afua A.,Orbit54
91657,Andrew Hallman,Polymath Ventures
14690,Lee Moulton,Evening Fund
93101,Hadley Diest,Ascension Ventures (UK)
97425,Maurice Kügler,High-Tech Gründerfonds
104499,Arnaud de Scorbiac,ISAI
104655,Juliette Mopin,ISAI
104656,Jean- David Chamboredon,ISAI
109992,Annie Evans,Dream VC
123806,Rayan Aebi,rali_cap
126428,David Fisayo,Ada Ventures
128971,Matthias Heinrich Morales,Flash Ventures
241,Othman Laraki,
90206,Stefan Sandoval,Bright Ventures
97496,Ying-Ying Huang,Icebreaker.vc
92571,Tobias Citron,Primary Venture Partners
292,Tikhon Bernstam,
111104,Ravi Patel,Parade Ventures
93004,Alex Breeden,Fuel Ventures
104152,Zeke Trezise,New Stack Ventures
91903,Brad Baum,Lightbank
91561,Dominykas Stankevicius,Launchpad Capital
129493,Thomas Reid,Conversion Capital
129495,Jack Plank,Conversion Capital
158135,Clare Zhang,Playfair Capital
168496,Dinmukhamed Kassen,Big Sky Capital
168493,Alemkhan Serikov,Big Sky Capital
3649,Ran Makavy,
1912,Alex Poon,UP2398
4287,Josh Burwick,
1092,Sam Pullara,Sutter Hill Ventures
2134,Cameron Teitelman,
1893,Aymerik Renard,
739,Sean Glass,
1149,Bill Barhydt,
805,Andrew Vranjes,
1582,Raul Vejar,
199,Niraj Mehta,
1215,Beau Laskey,
95150,Maria Cristina (Kika) Ricciardi,
107789,Brian Distelburger,
108897,R. Todd Mackey,
109385,Abakar Saidov,
109398,Emre Baran,
109622,Nate Cavanaugh,
109654,Alex Stephany,
109790,Jeppe Rindom,
109887,Jason Goldberg,
110101,Oliver Slipper,
110247,Stefan Smalla,
110379,Rodolphe Ardant,
110454,Parker Treacy,
110492,Steve Anavi,
110805,Stefan Zuschke,
90273,Zack Brown,
106137,Ameet Patel,
3576,Eran Yarkoni,
3639,Omri Lavie,
986,Alex Bernstein,
1794,Farooq Javed,
1896,Ron Garret,
2132,Ryan Breslow,
1885,Maria Adamian,
1567,Anna Dvornikova,
474,Chris Hobbs,
1553,Justin Rockefeller,
635,Brandon Goldman,
1603,Karen Bergman,
1948,Ketan Shah,
1541,Bill Michels,
3530,Amit Gilon,
1260,Rob Chaplinsky,
1132,John Zeisler,
1950,James Giancotti,
1482,Daniel O'Leary,
825,Josh Abramowitz,
70147,Nikita Singareddy,
92734,Renad Jabaji,
2059,Ben Lilienthal,
950,Jean-Louis Gassée,
962,Mark Mavroudis,
982,Praveen Mothkuri,
2038,Andrew Bosworth (Boz),
990,Kai Chang,
1001,Mark Lau,
521,Brad Dowhaniuk,
1006,Ron Selvey,
1039,Avi Bar-Zeev,
1049,Bobby Gaza,
1056,Frank Caufield,
